simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 60
0,4,0.06666667,2,2
0,5,0.1111111,2,5
0,6,0.1555556,4,6
0,7,0.2444444,4,5
0,8,0.3111111,6,8
0,9,0.4666667,5,7
0,10,0.5777778,4,7
0,11,0.6444445,4,7
0,12,0.7555556,3,3
0,13,0.8222222,2,2
0,14,0.8666667,0,0
0,15,0.8666667,0,0
0,16,0.8666667,0,0
0,17,0.8666667,0,0
0,18,0.8666667,0,0
1,4,0.06666667,2,2
1,5,0.06666667,2,2
1,6,0.08888889,2,3
1,7,0.1111111,3,4
1,8,0.1555556,4,7
1,9,0.2,5,7
1,10,0.3333333,6,10
1,11,0.4888889,7,9
1,12,0.6666667,6,8
1,13,0.8444445,3,1
1,14,0.8666667,0,0
1,15,0.8666667,0,0
1,16,0.8888889,0,0
1,17,0.8888889,0,0
1,18,0.8888889,0,0
2,4,0.06666667,2,2
2,5,0.08888889,2,3
2,6,0.1333333,3,5
2,7,0.2222222,2,5
2,8,0.2666667,3,5
2,9,0.3333333,4,10
2,10,0.4888889,5,10
2,11,0.6,9,7
2,12,0.6888889,7,6
2,13,0.8,2,2
2,14,0.8,2,2
2,15,0.8222222,1,2
2,16,0.8666667,0,0
2,17,0.8666667,0,0
2,18,0.8888889,0,0
3,4,0.06666667,2,2
3,5,0.08888889,2,3
3,6,0.08888889,2,3
3,7,0.1111111,3,4
3,8,0.1333333,4,5
3,9,0.2222222,5,7
3,10,0.3111111,5,9
3,11,0.4,7,10
3,12,0.5333334,9,9
3,13,0.7111111,6,4
3,14,0.8222222,3,2
3,15,0.8444445,3,0
3,16,0.8666667,0,0
3,17,0.8888889,0,0
3,18,0.8888889,0,0
4,4,0.06666667,2,2
4,5,0.08888889,2,3
4,6,0.1333333,3,6
4,7,0.2222222,5,9
4,8,0.3555556,4,8
4,9,0.4666667,4,9
4,10,0.5777778,6,7
4,11,0.6666667,7,6
4,12,0.7555556,6,4
4,13,0.8222222,3,0
4,14,0.8888889,0,0
4,15,0.8888889,0,0
4,16,0.8888889,0,0
4,17,0.8888889,0,0
4,18,0.8888889,0,0
5,4,0.06666667,2,2
5,5,0.08888889,2,5
5,6,0.1333333,4,6
5,7,0.2222222,4,4
5,8,0.2888889,5,8
5,9,0.4,6,10
5,10,0.5111111,9,9
5,11,0.6,4,7
5,12,0.7111111,3,5
5,13,0.7777778,4,2
5,14,0.8222222,1,2
5,15,0.8444445,1,0
5,16,0.8888889,0,0
5,17,0.8888889,0,0
5,18,0.8888889,0,0
6,4,0.06666667,2,2
6,5,0.1111111,2,5
6,6,0.2,3,7
6,7,0.2888889,6,9
6,8,0.4,8,8
6,9,0.5333334,8,6
6,10,0.6666667,3,6
6,11,0.8,5,0
6,12,0.8888889,0,0
6,13,0.8888889,0,0
6,14,0.8888889,0,0
6,15,0.8888889,0,0
6,16,0.8888889,0,0
6,17,0.8888889,0,0
6,18,0.8888889,0,0
7,4,0.06666667,2,2
7,5,0.08888889,2,3
