simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 60
0,3,0.06666667,2,2
0,4,0.08888889,2,5
0,5,0.1555556,4,6
0,6,0.2222222,2,5
0,7,0.2888889,4,8
0,8,0.3777778,5,9
0,9,0.5333334,6,7
0,10,0.5777778,5,7
0,11,0.7555556,7,2
0,12,0.8,5,0
0,13,0.8666667,0,0
0,14,0.8888889,0,0
0,15,0.8888889,0,0
0,16,0.8888889,0,0
0,17,0.8888889,0,0
0,18,0.8888889,0,0
1,3,0.06666667,2,2
1,4,0.1111111,2,5
1,5,0.1333333,3,5
1,6,0.2222222,3,4
1,7,0.2444444,3,5
1,8,0.2666667,3,5
1,9,0.3555556,5,10
1,10,0.4444444,5,10
1,11,0.5111111,5,8
1,12,0.6444445,5,5
1,13,0.6666667,4,5
1,14,0.7111111,2,5
1,15,0.7555556,4,3
1,16,0.8444445,3,0
1,17,0.8888889,0,0
1,18,0.8888889,0,0
2,3,0.06666667,2,2
2,4,0.08888889,2,3
2,5,0.1111111,3,4
2,6,0.1777778,4,11
2,7,0.3111111,8,11
2,8,0.5333334,11,9
2,9,0.6222222,8,8
2,10,0.8,5,0
2,11,0.8444445,2,0
2,12,0.8666667,0,0
2,13,0.8888889,0,0
2,14,0.8888889,0,0
2,15,0.8888889,0,0
2,16,0.8888889,0,0
2,17,0.8888889,0,0
2,18,0.8888889,0,0
3,3,0.06666667,2,2
3,4,0.08888889,2,5
3,5,0.2,4,4
3,6,0.2444444,4,8
3,7,0.3111111,6,11
3,8,0.4666667,6,9
3,9,0.5777778,5,7
3,10,0.7111111,5,4
3,11,0.7777778,3,3
3,12,0.7777778,3,3
3,13,0.8666667,2,0
3,14,0.8666667,2,0
3,15,0.8888889,0,0
3,16,0.8888889,0,0
3,17,0.8888889,0,0
3,18,0.8888889,0,0
4,3,0.06666667,2,2
4,4,0.08888889,2,5
4,5,0.1333333,4,5
4,6,0.1555556,5,10
4,7,0.2444444,8,13
4,8,0.4888889,9,9
4,9,0.6222222,6,8
4,10,0.7111111,5,4
4,11,0.8222222,2,3
4,12,0.8888889,0,0
4,13,0.8888889,0,0
4,14,0.8888889,0,0
4,15,0.8888889,0,0
4,16,0.8888889,0,0
4,17,0.8888889,0,0
4,18,0.8888889,0,0
5,3,0.06666667,2,2
5,4,0.08888889,2,5
5,5,0.1333333,3,5
5,6,0.1777778,4,10
5,7,0.2888889,7,11
5,8,0.4,7,10
5,9,0.5333334,8,9
5,10,0.6444445,6,6
5,11,0.7333333,5,5
5,12,0.8666667,2,0
5,13,0.8888889,0,0
5,14,0.8888889,0,0
5,15,0.8888889,0,0
5,16,0.8888889,0,0
5,17,0.8888889,0,0
5,18,0.8888889,0,0
6,3,0.06666667,2,2
6,4,0.08888889,2,5
6,5,0.1333333,4,5
6,6,0.1555556,4,4
6,7,0.2222222,2,8
6,8,0.2888889,4,7
6,9,0.3777778,7,11
6,10,0.4888889,9,13
6,11,0.6666667,7,4
6,12,0.7777778,4,2
6,13,0.8444445,2,2
6,14,0.8888889,0,0
6,15,0.8888889,0,0
6,16,0.8888889,0,0
6,17,0.8888889,0,0
6,18,0.8888889,0,0
7,3,0.06666667,2,2
7,4,0.1111111,2,5
7,5,0.1333333,3,6
7,6,0.2,5,7
7,7,0.2666667,5,12
7,8,0.4222222,8,7
7,9,0.6222222,6,6
7,10,0.7111111,5,3
7,11,0.8,3,0
7,12,0.8888889,0,0
7,13,0.8888889,0,0
7,14,0.8888889,0,0
7,15,0.8888889,0,0
7,16,0.8888889,0,0
7,17,0.8888889,0,0
7,18,0.8888889,0,0
8,3,0.06666667,2,2
8,4,0.06666667,2,2
8,5,0.08888889,2,5
8,6,0.1555556,4,5
8,7,0.2,5,9
8,8,0.2888889,5,10
8,9,0.4,8,11
8,10,0.6,7,8
8,11,0.7333333,7,2
8,12,0.8222222,2,2
8,13,0.8444445,1,0
8,14,0.8888889,0,0
8,15,0.8888889,0,0
8,16,0.8888889,0,0
8,17,0.8888889,0,0
8,18,0.8888889,0,0
9,3,0.06666667,2,2
9,4,0.1111111,2,5
9,5,0.2,4,4
9,6,0.2666667,3,5
9,7,0.3111111,4,10
9,8,0.4222222,7,9
9,9,0.6222222,8,8
9,10,0.7777778,5,0
9,11,0.8444445,1,0
9,12,0.8444445,1,0
9,13,0.8888889,0,0
9,14,0.8888889,0,0
9,15,0.8888889,0,0
9,16,0.8888889,0,0
9,17,0.8888889,0,0
9,18,0.8888889,0,0
10,3,0.06666667,2,2
10,4,0.08888889,2,5
10,5,0.1333333,3,6
10,6,0.2444444,6,7
10,7,0.4,5,7
10,8,0.5777778,8,7
10,9,0.7111111,6,6
10,10,0.7555556,6,5
10,11,0.8666667,0,0
10,12,0.8888889,0,0
10,13,0.8888889,0,0
10,14,0.8888889,0,0
10,15,0.8888889,0,0
10,16,0.8888889,0,0
10,17,0.8888889,0,0
10,18,0.8888889,0,0
11,3,0.06666667,2,2
11,4,0.08888889,2,3
11,5,0.1333333,3,6
11,6,0.1777778,4,7
11,7,0.2666667,6,6
11,8,0.3333333,4,11
11,9,0.5111111,6,10
11,10,0.6666667,6,5
11,11,0.6888889,3,5
11,12,0.7333333,4,4
11,13,0.8222222,4,0
11,14,0.8444445,3,0
11,15,0.8666667,1,0
11,16,0.8666667,1,0
11,17,0.8666667,1,0
11,18,0.8888889,0,0
12,3,0.06666667,2,2
12,4,0.1111111,2,5
12,5,0.1777778,3,6
12,6,0.2666667,3,8
12,7,0.3333333,5,9
12,8,0.5111111,7,8
12,9,0.6666667,5,6
12,10,0.7777778,3,4
12,11,0.8222222,3,2
12,12,0.8444445,2,0
12,13,0.8666667,0,0
12,14,0.8888889,0,0
12,15,0.8888889,0,0
12,16,0.8888889,0,0
12,17,0.8888889,0,0
12,18,0.8888889,0,0
13,3,0.06666667,2,2
13,4,0.06666667,2,2
13,5,0.08888889,2,5
13,6,0.1555556,4,6
13,7,0.2666667,5,5
13,8,0.3555556,5,10
13,9,0.4222222,7,7
13,10,0.5333334,5,7
13,11,0.6222222,6,7
13,12,0.7333333,5,4
13,13,0.8,4,0
13,14,0.8444445,1,0
13,15,0.8444445,1,0
13,16,0.8888889,0,0
13,17,0.8888889,0,0
13,18,0.8888889,0,0
14,3,0.06666667,2,2
14,4,0.08888889,2,3
14,5,0.1333333,3,6
14,6,0.2,4,10
14,7,0.4,6,10
14,8,0.4666667,5,11
14,9,0.5777778,5,8
14,10,0.7333333,8,3
14,11,0.8444445,3,0
14,12,0.8666667,0,0
14,13,0.8888889,0,0
14,14,0.8888889,0,0
14,15,0.8888889,0,0
14,16,0.8888889,0,0
14,17,0.8888889,0,0
14,18,0.8888889,0,0
15,3,0.06666667,2,2
15,4,0.1111111,2,5
15,5,0.1777778,4,3
15,6,0.2444444,3,8
15,7,0.2888889,4,9
15,8,0.4222222,7,10
15,9,0.5777778,6,8
15,10,0.7111111,6,5
15,11,0.8,4,2
15,12,0.8666667,0,0
15,13,0.8888889,0,0
15,14,0.8888889,0,0
15,15,0.8888889,0,0
15,16,0.8888889,0,0
15,17,0.8888889,0,0
15,18,0.8888889,0,0
16,3,0.06666667,2,2
16,4,0.06666667,2,2
16,5,0.1111111,2,5
16,6,0.1555556,4,7
16,7,0.2444444,7,11
16,8,0.4444444,6,7
16,9,0.6222222,5,6
16,10,0.6888889,5,6
16,11,0.8,4,0
16,12,0.8222222,2,0
16,13,0.8666667,0,0
16,14,0.8888889,0,0
16,15,0.8888889,0,0
16,16,0.8888889,0,0
16,17,0.8888889,0,0
16,18,0.8888889,0,0
17,3,0.06666667,2,2
17,4,0.08888889,2,5
17,5,0.1555556,4,6
17,6,0.2,5,8
17,7,0.3333333,6,8
17,8,0.3777778,7,7
17,9,0.4888889,7,7
17,10,0.6222222,7,8
17,11,0.7333333,8,4
