network, simulation, day, sickPercentage, border_red_cnt, border_green_cnt,edgeCnt, firstSickNeighbourCnt, maxNeighbourCnt,midNeighbourCnt,quaterHighNeighbourCnt,averageNeighbourCnt 
1,34,3,0.1333333,4,8,75,4,6,2,4,2.666667
1,34,4,0.2,6,8,75,4,6,2,4,2.666667
1,34,5,0.2666667,5,10,75,4,6,2,4,2.666667
1,34,6,0.3777778,7,11,75,4,6,2,4,2.666667
1,34,7,0.5555556,7,6,75,4,6,2,4,2.666667
1,34,8,0.6888889,6,5,75,4,6,2,4,2.666667
1,34,9,0.8,2,1,75,4,6,2,4,2.666667
1,34,10,0.8444445,3,0,75,4,6,2,4,2.666667
1,34,11,0.8666667,1,0,75,4,6,2,4,2.666667
1,34,12,0.8888889,1,0,75,4,6,2,4,2.666667
1,34,13,0.9111111,0,0,75,4,6,2,4,2.666667
1,34,14,0.9111111,0,0,75,4,6,2,4,2.666667
1,34,15,0.9111111,0,0,75,4,6,2,4,2.666667
1,34,16,0.9111111,0,0,75,4,6,2,4,2.666667
1,34,17,0.9111111,0,0,75,4,6,2,4,2.666667
1,34,18,0.9111111,0,0,75,4,6,2,4,2.666667
1,34,19,0.9111111,0,0,75,4,6,2,4,2.666667
1,35,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,35,2,0.04444445,2,5,75,2,6,2,4,2.666667
1,35,3,0.08888889,4,8,75,2,6,2,4,2.666667
1,35,4,0.2444444,7,11,75,2,6,2,4,2.666667
1,35,5,0.4444444,9,13,75,2,6,2,4,2.666667
1,35,6,0.6,6,4,75,2,6,2,4,2.666667
1,35,7,0.7111111,5,2,75,2,6,2,4,2.666667
1,35,8,0.7777778,1,2,75,2,6,2,4,2.666667
1,35,9,0.8222222,1,1,75,2,6,2,4,2.666667
1,35,10,0.8444445,1,1,75,2,6,2,4,2.666667
1,35,11,0.8444445,1,1,75,2,6,2,4,2.666667
1,35,12,0.8444445,1,1,75,2,6,2,4,2.666667
1,35,13,0.8444445,1,1,75,2,6,2,4,2.666667
1,35,14,0.8666667,1,1,75,2,6,2,4,2.666667
1,35,15,0.8666667,1,1,75,2,6,2,4,2.666667
1,35,16,0.8888889,1,0,75,2,6,2,4,2.666667
1,35,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,35,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,35,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,36,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,36,2,0.02222222,1,2,75,2,6,2,4,2.666667
1,36,3,0.02222222,1,2,75,2,6,2,4,2.666667
1,36,4,0.04444445,2,2,75,2,6,2,4,2.666667
1,36,5,0.06666667,2,6,75,2,6,2,4,2.666667
1,36,6,0.1111111,4,8,75,2,6,2,4,2.666667
1,36,7,0.2888889,6,13,75,2,6,2,4,2.666667
1,36,8,0.4222222,7,13,75,2,6,2,4,2.666667
1,36,9,0.6888889,4,2,75,2,6,2,4,2.666667
1,36,10,0.7555556,2,1,75,2,6,2,4,2.666667
1,36,11,0.8444445,1,1,75,2,6,2,4,2.666667
1,36,12,0.8666667,1,1,75,2,6,2,4,2.666667
1,36,13,0.8666667,1,1,75,2,6,2,4,2.666667
1,36,14,0.8666667,1,1,75,2,6,2,4,2.666667
1,36,15,0.8888889,1,0,75,2,6,2,4,2.666667
1,36,16,0.8888889,1,0,75,2,6,2,4,2.666667
1,36,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,36,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,36,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,37,1,0.02222222,1,1,75,1,6,2,4,2.666667
1,37,2,0.02222222,1,1,75,1,6,2,4,2.666667
1,37,3,0.02222222,1,1,75,1,6,2,4,2.666667
1,37,4,0.02222222,1,1,75,1,6,2,4,2.666667
1,37,5,0.02222222,1,1,75,1,6,2,4,2.666667
1,37,6,0.02222222,1,1,75,1,6,2,4,2.666667
1,37,7,0.04444445,1,3,75,1,6,2,4,2.666667
1,37,8,0.04444445,1,3,75,1,6,2,4,2.666667
1,37,9,0.06666667,2,5,75,1,6,2,4,2.666667
1,37,10,0.1333333,3,11,75,1,6,2,4,2.666667
1,37,11,0.2,6,14,75,1,6,2,4,2.666667
1,37,12,0.4,11,12,75,1,6,2,4,2.666667
1,37,13,0.6444445,6,6,75,1,6,2,4,2.666667
1,37,14,0.7555556,3,4,75,1,6,2,4,2.666667
1,37,15,0.8222222,1,2,75,1,6,2,4,2.666667
1,37,16,0.8222222,1,2,75,1,6,2,4,2.666667
1,37,17,0.8444445,2,1,75,1,6,2,4,2.666667
1,37,18,0.8666667,1,1,75,1,6,2,4,2.666667
1,37,19,0.8888889,1,0,75,1,6,2,4,2.666667
1,38,1,0.02222222,1,4,75,5,6,2,4,2.666667
1,38,2,0.04444445,2,6,75,5,6,2,4,2.666667
1,38,3,0.1555556,5,13,75,5,6,2,4,2.666667
1,38,4,0.3777778,6,11,75,5,6,2,4,2.666667
1,38,5,0.4888889,7,8,75,5,6,2,4,2.666667
1,38,6,0.6222222,4,6,75,5,6,2,4,2.666667
1,38,7,0.7111111,4,2,75,5,6,2,4,2.666667
1,38,8,0.8,2,1,75,5,6,2,4,2.666667
1,38,9,0.8222222,1,1,75,5,6,2,4,2.666667
1,38,10,0.8444445,1,1,75,5,6,2,4,2.666667
1,38,11,0.8666667,1,1,75,5,6,2,4,2.666667
1,38,12,0.8888889,1,0,75,5,6,2,4,2.666667
1,38,13,0.9111111,0,0,75,5,6,2,4,2.666667
1,38,14,0.9111111,0,0,75,5,6,2,4,2.666667
1,38,15,0.9111111,0,0,75,5,6,2,4,2.666667
1,38,16,0.9111111,0,0,75,5,6,2,4,2.666667
1,38,17,0.9111111,0,0,75,5,6,2,4,2.666667
1,38,18,0.9111111,0,0,75,5,6,2,4,2.666667
1,38,19,0.9111111,0,0,75,5,6,2,4,2.666667
1,39,1,0.02222222,1,4,75,4,6,2,4,2.666667
1,39,2,0.08888889,3,9,75,4,6,2,4,2.666667
1,39,3,0.1777778,6,11,75,4,6,2,4,2.666667
1,39,4,0.2444444,7,15,75,4,6,2,4,2.666667
1,39,5,0.4444444,9,9,75,4,6,2,4,2.666667
1,39,6,0.6444445,6,5,75,4,6,2,4,2.666667
1,39,7,0.7555556,3,1,75,4,6,2,4,2.666667
1,39,8,0.8444445,1,1,75,4,6,2,4,2.666667
1,39,9,0.8444445,1,1,75,4,6,2,4,2.666667
1,39,10,0.8444445,1,1,75,4,6,2,4,2.666667
1,39,11,0.8888889,1,0,75,4,6,2,4,2.666667
1,39,12,0.9111111,0,0,75,4,6,2,4,2.666667
1,39,13,0.9111111,0,0,75,4,6,2,4,2.666667
1,39,14,0.9111111,0,0,75,4,6,2,4,2.666667
1,39,15,0.9111111,0,0,75,4,6,2,4,2.666667
1,39,16,0.9111111,0,0,75,4,6,2,4,2.666667
1,39,17,0.9111111,0,0,75,4,6,2,4,2.666667
1,39,18,0.9111111,0,0,75,4,6,2,4,2.666667
1,39,19,0.9111111,0,0,75,4,6,2,4,2.666667
1,40,1,0.02222222,1,1,75,1,6,2,4,2.666667
1,40,2,0.04444445,1,4,75,1,6,2,4,2.666667
1,40,3,0.06666667,2,4,75,1,6,2,4,2.666667
1,40,4,0.06666667,2,4,75,1,6,2,4,2.666667
1,40,5,0.1111111,3,7,75,1,6,2,4,2.666667
1,40,6,0.1777778,5,9,75,1,6,2,4,2.666667
1,40,7,0.3111111,7,11,75,1,6,2,4,2.666667
1,40,8,0.4666667,6,11,75,1,6,2,4,2.666667
1,40,9,0.6444445,8,3,75,1,6,2,4,2.666667
1,40,10,0.7777778,4,1,75,1,6,2,4,2.666667
1,40,11,0.8,3,1,75,1,6,2,4,2.666667
1,40,12,0.8444445,1,1,75,1,6,2,4,2.666667
1,40,13,0.8666667,1,1,75,1,6,2,4,2.666667
1,40,14,0.8888889,1,0,75,1,6,2,4,2.666667
1,40,15,0.8888889,1,0,75,1,6,2,4,2.666667
1,40,16,0.8888889,1,0,75,1,6,2,4,2.666667
1,40,17,0.9111111,0,0,75,1,6,2,4,2.666667
1,40,18,0.9111111,0,0,75,1,6,2,4,2.666667
1,40,19,0.9111111,0,0,75,1,6,2,4,2.666667
1,41,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,41,2,0.02222222,1,2,75,2,6,2,4,2.666667
1,41,3,0.04444445,2,2,75,2,6,2,4,2.666667
1,41,4,0.06666667,2,4,75,2,6,2,4,2.666667
1,41,5,0.08888889,3,4,75,2,6,2,4,2.666667
1,41,6,0.1555556,3,10,75,2,6,2,4,2.666667
1,41,7,0.2444444,6,10,75,2,6,2,4,2.666667
1,41,8,0.3555556,6,13,75,2,6,2,4,2.666667
1,41,9,0.5555556,8,9,75,2,6,2,4,2.666667
1,41,10,0.7333333,8,0,75,2,6,2,4,2.666667
1,41,11,0.8,3,0,75,2,6,2,4,2.666667
1,41,12,0.8666667,0,0,75,2,6,2,4,2.666667
1,41,13,0.9111111,0,0,75,2,6,2,4,2.666667
1,41,14,0.9111111,0,0,75,2,6,2,4,2.666667
1,41,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,41,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,41,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,41,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,41,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,42,1,0.02222222,1,1,75,1,6,2,4,2.666667
1,42,2,0.02222222,1,1,75,1,6,2,4,2.666667
1,42,3,0.02222222,1,1,75,1,6,2,4,2.666667
1,42,4,0.04444445,1,4,75,1,6,2,4,2.666667
1,42,5,0.04444445,1,4,75,1,6,2,4,2.666667
1,42,6,0.1111111,2,6,75,1,6,2,4,2.666667
1,42,7,0.1333333,3,7,75,1,6,2,4,2.666667
1,42,8,0.1555556,4,7,75,1,6,2,4,2.666667
1,42,9,0.2888889,5,9,75,1,6,2,4,2.666667
1,42,10,0.4666667,6,7,75,1,6,2,4,2.666667
1,42,11,0.6222222,7,6,75,1,6,2,4,2.666667
1,42,12,0.7333333,4,1,75,1,6,2,4,2.666667
1,42,13,0.8,2,1,75,1,6,2,4,2.666667
1,42,14,0.8444445,2,1,75,1,6,2,4,2.666667
1,42,15,0.8444445,2,1,75,1,6,2,4,2.666667
1,42,16,0.8666667,2,0,75,1,6,2,4,2.666667
1,42,17,0.8666667,2,0,75,1,6,2,4,2.666667
1,42,18,0.8666667,2,0,75,1,6,2,4,2.666667
1,42,19,0.8888889,1,0,75,1,6,2,4,2.666667
1,43,1,0.02222222,1,1,75,1,6,2,4,2.666667
1,43,2,0.04444445,1,3,75,1,6,2,4,2.666667
1,43,3,0.06666667,2,5,75,1,6,2,4,2.666667
1,43,4,0.1111111,3,7,75,1,6,2,4,2.666667
1,43,5,0.2444444,6,9,75,1,6,2,4,2.666667
1,43,6,0.3777778,8,11,75,1,6,2,4,2.666667
1,43,7,0.5555556,7,7,75,1,6,2,4,2.666667
1,43,8,0.7111111,2,3,75,1,6,2,4,2.666667
1,43,9,0.8,3,1,75,1,6,2,4,2.666667
1,43,10,0.8888889,1,0,75,1,6,2,4,2.666667
1,43,11,0.8888889,1,0,75,1,6,2,4,2.666667
1,43,12,0.9111111,0,0,75,1,6,2,4,2.666667
1,43,13,0.9111111,0,0,75,1,6,2,4,2.666667
1,43,14,0.9111111,0,0,75,1,6,2,4,2.666667
1,43,15,0.9111111,0,0,75,1,6,2,4,2.666667
1,43,16,0.9111111,0,0,75,1,6,2,4,2.666667
1,43,17,0.9111111,0,0,75,1,6,2,4,2.666667
1,43,18,0.9111111,0,0,75,1,6,2,4,2.666667
1,43,19,0.9111111,0,0,75,1,6,2,4,2.666667
1,44,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,44,2,0.06666667,2,7,75,2,6,2,4,2.666667
1,44,3,0.1333333,5,10,75,2,6,2,4,2.666667
1,44,4,0.2444444,7,13,75,2,6,2,4,2.666667
1,44,5,0.3333333,8,13,75,2,6,2,4,2.666667
1,44,6,0.4888889,11,12,75,2,6,2,4,2.666667
1,44,7,0.6444445,8,6,75,2,6,2,4,2.666667
1,44,8,0.8,1,2,75,2,6,2,4,2.666667
1,44,9,0.8666667,2,0,75,2,6,2,4,2.666667
1,44,10,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,11,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,12,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,13,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,14,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,44,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,45,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,45,2,0.04444445,2,4,75,2,6,2,4,2.666667
1,45,3,0.1111111,3,7,75,2,6,2,4,2.666667
1,45,4,0.2,5,9,75,2,6,2,4,2.666667
1,45,5,0.3333333,7,11,75,2,6,2,4,2.666667
1,45,6,0.4,8,9,75,2,6,2,4,2.666667
1,45,7,0.5777778,5,8,75,2,6,2,4,2.666667
1,45,8,0.7111111,5,1,75,2,6,2,4,2.666667
1,45,9,0.7777778,3,1,75,2,6,2,4,2.666667
1,45,10,0.7777778,3,1,75,2,6,2,4,2.666667
1,45,11,0.8222222,2,1,75,2,6,2,4,2.666667
1,45,12,0.8666667,1,1,75,2,6,2,4,2.666667
1,45,13,0.8666667,1,1,75,2,6,2,4,2.666667
1,45,14,0.8888889,1,0,75,2,6,2,4,2.666667
1,45,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,45,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,45,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,45,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,45,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,46,1,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,2,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,3,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,4,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,5,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,6,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,7,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,8,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,9,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,10,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,11,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,12,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,13,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,14,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,15,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,16,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,17,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,18,0.02222222,0,0,75,0,6,2,4,2.666667
1,46,19,0.02222222,0,0,75,0,6,2,4,2.666667
1,47,1,0.02222222,1,1,75,1,6,2,4,2.666667
1,47,2,0.02222222,1,1,75,1,6,2,4,2.666667
1,47,3,0.02222222,1,1,75,1,6,2,4,2.666667
1,47,4,0.04444445,1,3,75,1,6,2,4,2.666667
1,47,5,0.06666667,2,3,75,1,6,2,4,2.666667
1,47,6,0.08888889,2,4,75,1,6,2,4,2.666667
1,47,7,0.1555556,3,8,75,1,6,2,4,2.666667
1,47,8,0.2444444,6,12,75,1,6,2,4,2.666667
1,47,9,0.3333333,10,10,75,1,6,2,4,2.666667
1,47,10,0.4666667,10,10,75,1,6,2,4,2.666667
1,47,11,0.6666667,6,5,75,1,6,2,4,2.666667
1,47,12,0.7333333,6,2,75,1,6,2,4,2.666667
1,47,13,0.8,1,2,75,1,6,2,4,2.666667
1,47,14,0.8222222,1,2,75,1,6,2,4,2.666667
1,47,15,0.8222222,1,2,75,1,6,2,4,2.666667
1,47,16,0.8444445,1,1,75,1,6,2,4,2.666667
1,47,17,0.8666667,0,1,75,1,6,2,4,2.666667
1,47,18,0.8888889,1,0,75,1,6,2,4,2.666667
1,47,19,0.8888889,1,0,75,1,6,2,4,2.666667
1,48,1,0.02222222,1,2,75,2,6,2,4,2.666667
1,48,2,0.06666667,2,3,75,2,6,2,4,2.666667
1,48,3,0.1333333,3,10,75,2,6,2,4,2.666667
1,48,4,0.2888889,7,13,75,2,6,2,4,2.666667
1,48,5,0.4666667,7,10,75,2,6,2,4,2.666667
1,48,6,0.6444445,6,6,75,2,6,2,4,2.666667
1,48,7,0.7777778,4,1,75,2,6,2,4,2.666667
1,48,8,0.8444445,1,1,75,2,6,2,4,2.666667
1,48,9,0.8666667,1,0,75,2,6,2,4,2.666667
1,48,10,0.8888889,1,0,75,2,6,2,4,2.666667
1,48,11,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,12,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,13,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,14,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,15,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,16,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,17,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,18,0.9111111,0,0,75,2,6,2,4,2.666667
1,48,19,0.9111111,0,0,75,2,6,2,4,2.666667
1,49,1,0.02222222,1,1,75,1,6,2,4,2.666667
1,49,2,0.04444445,1,4,75,1,6,2,4,2.666667
1,49,3,0.08888889,3,9,75,1,6,2,4,2.666667
1,49,4,0.2,5,8,75,1,6,2,4,2.666667
1,49,5,0.2666667,6,11,75,1,6,2,4,2.666667
1,49,6,0.4,5,11,75,1,6,2,4,2.666667
1,49,7,0.4888889,7,9,75,1,6,2,4,2.666667
1,49,8,0.6666667,6,4,75,1,6,2,4,2.666667
1,49,9,0.7333333,3,2,75,1,6,2,4,2.666667
1,49,10,0.8,2,1,75,1,6,2,4,2.666667
1,49,11,0.8444445,2,1,75,1,6,2,4,2.666667
1,49,12,0.8666667,1,1,75,1,6,2,4,2.666667
1,49,13,0.8888889,1,0,75,1,6,2,4,2.666667
1,49,14,0.9111111,0,0,75,1,6,2,4,2.666667
1,49,15,0.9111111,0,0,75,1,6,2,4,2.666667
1,49,16,0.9111111,0,0,75,1,6,2,4,2.666667
1,49,17,0.9111111,0,0,75,1,6,2,4,2.666667
1,49,18,0.9111111,0,0,75,1,6,2,4,2.666667
1,49,19,0.9111111,0,0,75,1,6,2,4,2.666667
